F,G,time
"[-88.92, -0.61, -0.82]","[-0.22, -5.74, 1.49]",9.0
"[-89.01, -0.64, -0.76]","[-0.23, -5.74, 1.49]",9.0
"[-89.11, -0.64, -0.72]","[-0.23, -5.73, 1.49]",11.004
"[-89.31, -0.65, -0.74]","[-0.23, -5.72, 1.49]",39.004999999999995
"[-89.43, -0.67, -0.73]","[-0.23, -5.72, 1.49]",40.014
"[-89.48, -0.69, -0.74]","[-0.23, -5.72, 1.49]",42.011
"[-89.43, -0.7, -0.72]","[-0.23, -5.72, 1.49]",51.076
"[-89.36, -0.74, -0.71]","[-0.22, -5.72, 1.49]",94.042
"[-89.22, -0.72, -0.78]","[-0.22, -5.72, 1.48]",96.042
"[-89.23, -0.69, -0.78]","[-0.22, -5.72, 1.49]",98.008
"[-89.23, -0.69, -0.78]","[-0.22, -5.72, 1.49]",100.138
"[-89.22, -0.69, -0.77]","[-0.22, -5.72, 1.49]",102.152
"[-89.2, -0.67, -0.77]","[-0.21, -5.72, 1.48]",112.14699999999999
"[-89.19, -0.65, -0.78]","[-0.21, -5.72, 1.49]",122.152
"[-89.22, -0.66, -0.78]","[-0.21, -5.72, 1.48]",132.143
"[-89.27, -0.66, -0.73]","[-0.22, -5.72, 1.48]",142.157
"[-89.31, -0.65, -0.69]","[-0.22, -5.72, 1.48]",152.14600000000002
"[-89.33, -0.71, -0.67]","[-0.22, -5.71, 1.48]",161.156
"[-89.44, -0.72, -0.63]","[-0.22, -5.71, 1.48]",171.142
"[-89.45, -0.73, -0.64]","[-0.22, -5.7, 1.48]",182.057
"[-89.44, -0.71, -0.66]","[-0.22, -5.71, 1.48]",194.142
"[-89.41, -0.77, -0.71]","[-0.22, -5.71, 1.48]",202.14499999999998
"[-89.36, -0.75, -0.71]","[-0.22, -5.71, 1.48]",211.149
"[-89.33, -0.72, -0.71]","[-0.21, -5.71, 1.48]",221.16
"[-89.27, -0.73, -0.72]","[-0.21, -5.71, 1.48]",231.14000000000001
"[-89.21, -0.71, -0.71]","[-0.21, -5.71, 1.48]",242.149
"[-89.24, -0.69, -0.75]","[-0.21, -5.71, 1.48]",251.15300000000002
"[-89.25, -0.66, -0.75]","[-0.21, -5.7, 1.48]",263.003
"[-89.29, -0.67, -0.75]","[-0.21, -5.7, 1.48]",272.152
"[-89.31, -0.69, -0.7]","[-0.21, -5.7, 1.49]",281.161
"[-89.36, -0.68, -0.68]","[-0.21, -5.7, 1.49]",291.155
"[-89.36, -0.71, -0.67]","[-0.21, -5.69, 1.49]",302.151
"[-89.4, -0.69, -0.65]","[-0.21, -5.69, 1.48]",311.149
"[-89.41, -0.75, -0.68]","[-0.22, -5.69, 1.48]",321.16
"[-89.41, -0.71, -0.7]","[-0.21, -5.69, 1.48]",331.154
"[-89.39, -0.72, -0.7]","[-0.21, -5.7, 1.48]",341.16
"[-89.38, -0.77, -0.74]","[-0.21, -5.7, 1.48]",351.145
"[-89.33, -0.74, -0.74]","[-0.21, -5.7, 1.48]",362.154
"[-89.31, -0.74, -0.74]","[-0.21, -5.7, 1.48]",371.15700000000004
"[-89.28, -0.74, -0.73]","[-0.21, -5.69, 1.48]",381.166
"[-89.33, -0.72, -0.7]","[-0.21, -5.7, 1.48]",391.154
"[-89.37, -0.73, -0.71]","[-0.21, -5.7, 1.48]",401.16
"[-89.39, -0.69, -0.68]","[-0.21, -5.69, 1.48]",411.149
"[-89.45, -0.69, -0.68]","[-0.21, -5.69, 1.48]",422.14099999999996
"[-89.45, -0.7, -0.67]","[-0.21, -5.69, 1.48]",432.15700000000004
"[-89.46, -0.71, -0.66]","[-0.21, -5.69, 1.48]",442.151
"[-89.42, -0.73, -0.64]","[-0.21, -5.69, 1.48]",451.14700000000005
"[-89.41, -0.73, -0.66]","[-0.21, -5.69, 1.48]",461.152
"[-89.41, -0.72, -0.68]","[-0.2, -5.69, 1.48]",474.154
"[-89.4, -0.72, -0.72]","[-0.2, -5.69, 1.48]",482.145
"[-89.34, -0.7, -0.71]","[-0.2, -5.69, 1.48]",491.153
"[-89.34, -0.72, -0.74]","[-0.2, -5.69, 1.48]",501.169
"[-89.37, -0.71, -0.73]","[-0.2, -5.69, 1.48]",511.17500000000007
"[-89.35, -0.69, -0.7]","[-0.2, -5.69, 1.48]",521.183
"[-89.42, -0.7, -0.71]","[-0.2, -5.69, 1.48]",531.175
"[-89.37, -0.69, -0.71]","[-0.2, -5.69, 1.48]",542.026
"[-89.43, -0.69, -0.68]","[-0.2, -5.69, 1.48]",551.1700000000001
"[-89.45, -0.7, -0.69]","[-0.2, -5.69, 1.48]",561.183
"[-89.41, -0.73, -0.7]","[-0.2, -5.69, 1.48]",571.168
"[-89.41, -0.72, -0.68]","[-0.2, -5.69, 1.48]",581.187
"[-89.39, -0.69, -0.66]","[-0.2, -5.69, 1.48]",592.13
"[-89.39, -0.72, -0.68]","[-0.2, -5.69, 1.48]",602.067
"[-89.35, -0.71, -0.69]","[-0.2, -5.69, 1.48]",611.17
"[-89.37, -0.73, -0.7]","[-0.2, -5.69, 1.48]",621.171
"[-89.37, -0.74, -0.72]","[-0.2, -5.69, 1.48]",631.174
"[-89.42, -0.73, -0.7]","[-0.2, -5.69, 1.48]",641.069
"[-89.45, -0.75, -0.7]","[-0.2, -5.68, 1.48]",651.175
"[-89.43, -0.74, -0.67]","[-0.2, -5.68, 1.48]",662.181
"[-89.4, -0.73, -0.63]","[-0.2, -5.68, 1.48]",671.1700000000001
"[-89.44, -0.74, -0.64]","[-0.2, -5.68, 1.48]",681.1669999999999
"[-89.5, -0.73, -0.66]","[-0.2, -5.68, 1.48]",691.024
"[-89.46, -0.72, -0.65]","[-0.2, -5.68, 1.48]",701.178
"[-89.45, -0.75, -0.65]","[-0.2, -5.68, 1.48]",711.174
"[-89.46, -0.73, -0.64]","[-0.2, -5.68, 1.48]",722.023
"[-89.45, -0.74, -0.61]","[-0.2, -5.68, 1.48]",731.194
"[-89.44, -0.74, -0.63]","[-0.2, -5.68, 1.48]",742.193
"[-89.42, -0.76, -0.65]","[-0.2, -5.68, 1.48]",752.211
"[-89.46, -0.76, -0.66]","[-0.19, -5.68, 1.48]",765.167
"[-89.44, -0.75, -0.66]","[-0.2, -5.68, 1.48]",772.023
"[-89.43, -0.76, -0.66]","[-0.2, -5.68, 1.48]",782.207
"[-89.45, -0.77, -0.65]","[-0.2, -5.68, 1.48]",791.0559999999999
"[-89.49, -0.76, -0.64]","[-0.2, -5.68, 1.48]",801.207
"[-89.45, -0.75, -0.65]","[-0.2, -5.68, 1.48]",811.1930000000001
"[-89.39, -0.72, -0.62]","[-0.2, -5.68, 1.48]",821.193
"[-89.45, -0.72, -0.62]","[-0.2, -5.68, 1.48]",831.195
"[-89.45, -0.74, -0.65]","[-0.2, -5.68, 1.48]",842.1959999999999
"[-89.45, -0.74, -0.67]","[-0.2, -5.68, 1.48]",852.1990000000001
"[-89.43, -0.74, -0.65]","[-0.2, -5.68, 1.48]",862.174
"[-89.41, -0.73, -0.64]","[-0.2, -5.68, 1.48]",871.199
"[-89.42, -0.74, -0.65]","[-0.2, -5.68, 1.48]",881.197
"[-89.48, -0.74, -0.65]","[-0.2, -5.68, 1.48]",891.134
"[-89.49, -0.77, -0.66]","[-0.2, -5.68, 1.48]",902.057
"[-89.43, -0.74, -0.66]","[-0.2, -5.68, 1.48]",912.205
"[-89.4, -0.78, -0.67]","[-0.2, -5.68, 1.48]",921.198
"[-89.45, -0.75, -0.65]","[-0.2, -5.68, 1.48]",931.2009999999999
"[-89.44, -0.74, -0.64]","[-0.2, -5.68, 1.48]",941.196
"[-89.47, -0.75, -0.65]","[-0.2, -5.68, 1.48]",951.195
"[-89.48, -0.73, -0.64]","[-0.19, -5.68, 1.48]",962.203
"[-89.44, -0.76, -0.64]","[-0.2, -5.68, 1.48]",971.202
"[-89.45, -0.77, -0.65]","[-0.2, -5.68, 1.48]",981.204
"[-89.49, -0.74, -0.65]","[-0.2, -5.68, 1.48]",991.188
"[-89.48, -0.75, -0.64]","[-0.2, -5.68, 1.48]",1001.223
"[-89.44, -0.75, -0.66]","[-0.19, -5.68, 1.48]",1011.188
"[-89.47, -0.79, -0.67]","[-0.2, -5.68, 1.48]",1022.024
"[-89.46, -0.76, -0.65]","[-0.19, -5.68, 1.48]",1032.195
"[-89.41, -0.74, -0.63]","[-0.19, -5.68, 1.48]",1044.193
"[-89.45, -0.74, -0.65]","[-0.2, -5.68, 1.48]",1052.164
"[-89.45, -0.71, -0.64]","[-0.19, -5.68, 1.48]",1061.1999999999998
"[-89.51, -0.76, -0.65]","[-0.2, -5.68, 1.48]",1072.0259999999998
"[-89.47, -0.74, -0.65]","[-0.19, -5.67, 1.48]",1082.203
"[-89.45, -0.74, -0.66]","[-0.19, -5.67, 1.48]",1091.21
"[-89.43, -0.71, -0.66]","[-0.2, -5.67, 1.48]",1101.2079999999999
"[-89.47, -0.71, -0.65]","[-0.19, -5.67, 1.48]",1111.1960000000001
"[-89.44, -0.71, -0.65]","[-0.19, -5.67, 1.48]",1122.026
"[-89.47, -0.72, -0.66]","[-0.19, -5.67, 1.48]",1131.192
"[-89.49, -0.72, -0.66]","[-0.19, -5.67, 1.48]",1142.19
"[-89.44, -0.72, -0.66]","[-0.19, -5.67, 1.48]",1151.191
"[-89.47, -0.74, -0.66]","[-0.19, -5.67, 1.48]",1161.203
"[-89.48, -0.73, -0.67]","[-0.19, -5.67, 1.48]",1171.1970000000001
"[-89.48, -0.74, -0.67]","[-0.19, -5.67, 1.48]",1181.195
"[-89.43, -0.74, -0.67]","[-0.19, -5.67, 1.48]",1191.1879999999999
"[-89.48, -0.75, -0.66]","[-0.19, -5.67, 1.48]",1202.1960000000001
"[-89.48, -0.69, -0.65]","[-0.19, -5.67, 1.48]",1211.1879999999999
