F,G,time
"[-92.29, -3.01, -1.37]","[-0.44, -5.75, 0.76]",15.032
"[-92.38, -3.01, -1.37]","[-0.44, -5.76, 0.76]",18.035
"[-92.4, -2.99, -1.35]","[-0.44, -5.75, 0.76]",20.006
"[-92.51, -3.05, -1.22]","[-0.43, -5.74, 0.76]",62.186
"[-92.44, -3.06, -1.25]","[-0.43, -5.75, 0.76]",64.192
"[-92.43, -3.07, -1.28]","[-0.43, -5.75, 0.76]",66.19500000000001
"[-92.44, -3.11, -1.28]","[-0.43, -5.75, 0.76]",68.15899999999999
"[-92.4, -3.08, -1.28]","[-0.43, -5.74, 0.76]",72.185
"[-92.36, -3.07, -1.32]","[-0.42, -5.74, 0.76]",76.432
"[-92.28, -3.12, -1.36]","[-0.41, -5.74, 0.76]",86.37899999999999
"[-92.27, -3.1, -1.37]","[-0.4, -5.74, 0.76]",96.314
"[-92.31, -3.06, -1.34]","[-0.4, -5.73, 0.76]",106.158
"[-92.31, -3.03, -1.31]","[-0.4, -5.73, 0.76]",116.326
"[-92.35, -2.98, -1.29]","[-0.4, -5.72, 0.76]",127.161
"[-92.39, -2.99, -1.26]","[-0.39, -5.72, 0.76]",136.58100000000002
"[-92.47, -3.0, -1.21]","[-0.39, -5.72, 0.76]",146.482
"[-92.53, -3.0, -1.18]","[-0.38, -5.72, 0.76]",156.522
"[-92.49, -2.96, -1.17]","[-0.38, -5.72, 0.76]",166.30800000000002
"[-92.5, -2.97, -1.21]","[-0.38, -5.71, 0.76]",176.31
"[-92.41, -2.97, -1.21]","[-0.38, -5.71, 0.76]",186.369
"[-92.41, -3.0, -1.23]","[-0.37, -5.71, 0.76]",196.31199999999998
"[-92.38, -3.03, -1.24]","[-0.37, -5.71, 0.76]",206.591
"[-92.37, -3.03, -1.24]","[-0.37, -5.71, 0.76]",216.34400000000002
"[-92.37, -3.03, -1.25]","[-0.37, -5.7, 0.76]",226.404
"[-92.38, -3.03, -1.26]","[-0.37, -5.7, 0.76]",236.611
"[-92.45, -3.02, -1.26]","[-0.37, -5.7, 0.76]",247.25300000000001
"[-92.44, -3.01, -1.25]","[-0.36, -5.7, 0.76]",256.612
"[-92.48, -2.99, -1.21]","[-0.36, -5.7, 0.76]",266.63
"[-92.47, -2.98, -1.16]","[-0.36, -5.7, 0.76]",279.614
"[-92.47, -2.93, -1.17]","[-0.36, -5.7, 0.76]",286.598
"[-92.49, -2.92, -1.19]","[-0.36, -5.7, 0.76]",296.596
"[-92.45, -2.96, -1.2]","[-0.36, -5.69, 0.76]",306.73699999999997
"[-92.43, -2.96, -1.24]","[-0.36, -5.7, 0.76]",316.608
"[-92.43, -2.95, -1.26]","[-0.35, -5.7, 0.77]",326.74399999999997
"[-92.4, -2.95, -1.24]","[-0.35, -5.7, 0.77]",336.048
"[-92.44, -2.97, -1.26]","[-0.35, -5.7, 0.76]",346.44
"[-92.45, -2.98, -1.25]","[-0.35, -5.69, 0.76]",356.036
"[-92.47, -3.0, -1.22]","[-0.35, -5.69, 0.76]",367.037
"[-92.5, -2.97, -1.2]","[-0.35, -5.69, 0.77]",376.53700000000003
"[-92.51, -2.99, -1.19]","[-0.35, -5.69, 0.77]",386.48
"[-92.52, -2.97, -1.21]","[-0.35, -5.69, 0.77]",396.466
