F,G,time
"[-93.32, -1.21, 0.15]","[-0.09, -5.68, 1.07]",0.0
"[-93.08, -1.28, 0.13]","[-0.1, -5.69, 1.07]",0.0
"[-92.8, -1.33, 0.11]","[-0.11, -5.68, 1.07]",9.0
"[-92.29, -1.57, 0.15]","[-0.11, -5.68, 1.08]",30.009
"[-92.27, -1.61, 0.17]","[-0.11, -5.68, 1.07]",32.009
"[-92.11, -1.78, 0.17]","[-0.11, -5.68, 1.07]",57.092
"[-92.19, -1.79, 0.14]","[-0.11, -5.67, 1.07]",61.013
"[-92.2, -1.78, 0.14]","[-0.11, -5.67, 1.07]",61.013
"[-92.33, -1.79, 0.14]","[-0.11, -5.67, 1.07]",70.01400000000001
"[-92.55, -1.73, 0.14]","[-0.11, -5.66, 1.07]",80.008
"[-92.78, -1.66, 0.2]","[-0.11, -5.66, 1.06]",89.099
"[-93.02, -1.54, 0.24]","[-0.11, -5.66, 1.06]",99.005
"[-93.13, -1.43, 0.27]","[-0.11, -5.65, 1.06]",110.006
"[-93.17, -1.37, 0.29]","[-0.11, -5.66, 1.06]",119.147
"[-93.16, -1.35, 0.25]","[-0.11, -5.66, 1.06]",130.011
"[-93.04, -1.4, 0.21]","[-0.12, -5.67, 1.06]",140.006
"[-92.77, -1.48, 0.16]","[-0.13, -5.67, 1.06]",155.013
"[-92.7, -1.55, 0.17]","[-0.13, -5.67, 1.06]",160.018
"[-92.51, -1.61, 0.14]","[-0.13, -5.67, 1.06]",170.012
"[-92.4, -1.65, 0.11]","[-0.13, -5.67, 1.06]",180.16199999999998
"[-92.33, -1.76, 0.13]","[-0.13, -5.67, 1.06]",190.006
"[-92.34, -1.7, 0.11]","[-0.13, -5.67, 1.06]",200.006
"[-92.43, -1.7, 0.13]","[-0.13, -5.66, 1.05]",209.017
"[-92.62, -1.67, 0.14]","[-0.12, -5.66, 1.05]",220.005
"[-92.8, -1.62, 0.14]","[-0.12, -5.65, 1.05]",230.086
"[-92.98, -1.6, 0.13]","[-0.12, -5.65, 1.04]",239.148
"[-93.09, -1.54, 0.13]","[-0.12, -5.65, 1.04]",250.006
"[-93.13, -1.48, 0.16]","[-0.12, -5.64, 1.04]",262.005
"[-93.1, -1.44, 0.2]","[-0.12, -5.65, 1.04]",270.021
"[-93.08, -1.48, 0.23]","[-0.12, -5.65, 1.04]",280.017
"[-92.95, -1.52, 0.22]","[-0.12, -5.65, 1.05]",289.003
"[-92.73, -1.6, 0.17]","[-0.13, -5.65, 1.05]",308.016
"[-92.67, -1.63, 0.17]","[-0.13, -5.66, 1.05]",309.01
"[-92.57, -1.67, 0.13]","[-0.13, -5.66, 1.05]",320.012
"[-92.49, -1.69, 0.12]","[-0.14, -5.65, 1.05]",330.004
"[-92.48, -1.7, 0.12]","[-0.14, -5.66, 1.05]",340.021
"[-92.54, -1.68, 0.14]","[-0.13, -5.65, 1.05]",350.012
"[-92.63, -1.62, 0.16]","[-0.13, -5.65, 1.05]",360.006
"[-92.76, -1.6, 0.16]","[-0.13, -5.64, 1.05]",370.02000000000004
"[-92.84, -1.57, 0.14]","[-0.13, -5.63, 1.05]",380.013
"[-92.93, -1.55, 0.13]","[-0.13, -5.64, 1.05]",389.15
"[-92.97, -1.51, 0.14]","[-0.12, -5.64, 1.05]",400.019
"[-93.0, -1.53, 0.16]","[-0.12, -5.63, 1.05]",410.005
"[-92.95, -1.49, 0.15]","[-0.12, -5.64, 1.05]",419.162
"[-92.88, -1.53, 0.2]","[-0.12, -5.64, 1.06]",429.152
"[-92.76, -1.56, 0.2]","[-0.12, -5.64, 1.06]",439.167
"[-92.67, -1.66, 0.19]","[-0.13, -5.65, 1.06]",450.005
"[-92.63, -1.64, 0.13]","[-0.13, -5.65, 1.06]",460.005
"[-92.59, -1.65, 0.12]","[-0.13, -5.65, 1.05]",470.007
"[-92.57, -1.67, 0.11]","[-0.13, -5.65, 1.05]",480.016
"[-92.61, -1.67, 0.13]","[-0.13, -5.65, 1.05]",490.027
"[-92.7, -1.61, 0.15]","[-0.13, -5.64, 1.05]",499.003
"[-92.82, -1.59, 0.15]","[-0.13, -5.64, 1.05]",509.59299999999996
"[-92.89, -1.58, 0.14]","[-0.12, -5.64, 1.04]",519.178
"[-93.0, -1.55, 0.13]","[-0.12, -5.64, 1.04]",530.021
"[-92.97, -1.54, 0.14]","[-0.12, -5.63, 1.04]",539.1629999999999
"[-92.95, -1.54, 0.15]","[-0.12, -5.63, 1.04]",549.156
"[-92.97, -1.54, 0.14]","[-0.12, -5.63, 1.04]",559.009
"[-92.91, -1.57, 0.19]","[-0.12, -5.64, 1.05]",569.153
"[-92.8, -1.56, 0.21]","[-0.12, -5.63, 1.05]",580.009
"[-92.75, -1.59, 0.18]","[-0.12, -5.64, 1.05]",590.005
"[-92.7, -1.64, 0.18]","[-0.13, -5.64, 1.05]",599.174
"[-92.72, -1.68, 0.17]","[-0.13, -5.64, 1.05]",609.008
"[-92.66, -1.65, 0.14]","[-0.13, -5.64, 1.04]",619.1659999999999
"[-92.68, -1.63, 0.13]","[-0.13, -5.64, 1.04]",630.006
"[-92.74, -1.61, 0.14]","[-0.13, -5.64, 1.04]",640.007
"[-92.81, -1.58, 0.13]","[-0.13, -5.63, 1.04]",650.0120000000001
"[-92.86, -1.59, 0.14]","[-0.13, -5.63, 1.04]",659.0070000000001
"[-92.92, -1.58, 0.12]","[-0.13, -5.63, 1.04]",670.006
"[-92.93, -1.58, 0.13]","[-0.13, -5.63, 1.05]",679.178
"[-92.9, -1.59, 0.12]","[-0.13, -5.63, 1.05]",690.02
"[-92.84, -1.62, 0.14]","[-0.13, -5.63, 1.05]",700.006
"[-92.84, -1.61, 0.14]","[-0.13, -5.63, 1.05]",709.0020000000001
"[-92.77, -1.61, 0.17]","[-0.13, -5.63, 1.05]",719.179
"[-92.76, -1.63, 0.17]","[-0.13, -5.63, 1.05]",730.0060000000001
"[-92.69, -1.63, 0.16]","[-0.13, -5.63, 1.05]",739.163
"[-92.69, -1.62, 0.14]","[-0.13, -5.64, 1.05]",750.017
"[-92.72, -1.64, 0.13]","[-0.14, -5.64, 1.04]",759.007
"[-92.74, -1.64, 0.12]","[-0.13, -5.64, 1.04]",770.009
"[-92.78, -1.62, 0.13]","[-0.14, -5.63, 1.04]",779.163
"[-92.79, -1.58, 0.12]","[-0.13, -5.63, 1.04]",789.043
"[-92.84, -1.6, 0.13]","[-0.13, -5.63, 1.04]",800.004
"[-92.85, -1.61, 0.12]","[-0.13, -5.63, 1.04]",809.014
"[-92.88, -1.61, 0.12]","[-0.13, -5.63, 1.04]",819.189
"[-92.9, -1.62, 0.12]","[-0.13, -5.63, 1.04]",832.187
"[-92.87, -1.62, 0.13]","[-0.13, -5.63, 1.04]",839.1840000000001
"[-92.88, -1.64, 0.13]","[-0.13, -5.63, 1.04]",850.0020000000001
"[-92.81, -1.63, 0.15]","[-0.13, -5.63, 1.04]",859.008
"[-92.8, -1.63, 0.14]","[-0.13, -5.63, 1.04]",869.034
"[-92.79, -1.62, 0.14]","[-0.14, -5.63, 1.04]",880.002
"[-92.79, -1.61, 0.11]","[-0.14, -5.63, 1.04]",890.009
"[-92.79, -1.59, 0.09]","[-0.14, -5.63, 1.03]",900.003
"[-92.82, -1.62, 0.14]","[-0.14, -5.63, 1.03]",909.0160000000001
"[-92.81, -1.62, 0.12]","[-0.13, -5.63, 1.04]",920.003
"[-92.82, -1.61, 0.11]","[-0.14, -5.62, 1.04]",930.002
"[-92.83, -1.64, 0.12]","[-0.13, -5.62, 1.04]",940.003
"[-92.84, -1.63, 0.12]","[-0.13, -5.62, 1.04]",950.0079999999999
"[-92.87, -1.64, 0.13]","[-0.13, -5.62, 1.04]",960.003
"[-92.88, -1.66, 0.12]","[-0.13, -5.63, 1.04]",970.007
"[-92.84, -1.63, 0.12]","[-0.13, -5.62, 1.04]",979.1800000000001
"[-92.8, -1.65, 0.13]","[-0.13, -5.62, 1.04]",990.0020000000001
"[-92.77, -1.62, 0.11]","[-0.13, -5.62, 1.04]",1000.0199999999999
"[-92.75, -1.62, 0.11]","[-0.14, -5.62, 1.04]",1009.003
"[-92.74, -1.59, 0.13]","[-0.13, -5.62, 1.04]",1020.003
"[-92.73, -1.6, 0.13]","[-0.14, -5.62, 1.04]",1030.003
"[-92.78, -1.59, 0.11]","[-0.13, -5.63, 1.04]",1040.003
"[-92.82, -1.62, 0.12]","[-0.13, -5.62, 1.04]",1050.009
"[-92.79, -1.62, 0.14]","[-0.13, -5.62, 1.04]",1059.003
"[-92.83, -1.6, 0.11]","[-0.13, -5.63, 1.04]",1070.002
"[-92.85, -1.64, 0.12]","[-0.13, -5.62, 1.04]",1080.0030000000002
"[-92.82, -1.64, 0.12]","[-0.13, -5.62, 1.04]",1090.0030000000002
"[-92.89, -1.64, 0.12]","[-0.13, -5.62, 1.04]",1100.025
"[-92.85, -1.65, 0.13]","[-0.13, -5.62, 1.04]",1112.007
"[-92.82, -1.65, 0.13]","[-0.13, -5.62, 1.04]",1120.012
"[-92.78, -1.64, 0.12]","[-0.13, -5.62, 1.04]",1129.188
"[-92.78, -1.63, 0.1]","[-0.13, -5.62, 1.04]",1139.182
"[-92.81, -1.63, 0.09]","[-0.13, -5.62, 1.03]",1150.0079999999998
"[-92.8, -1.63, 0.12]","[-0.14, -5.62, 1.03]",1158.9989999999998
"[-92.78, -1.63, 0.11]","[-0.14, -5.62, 1.03]",1170.003
"[-92.82, -1.67, 0.11]","[-0.14, -5.62, 1.03]",1180.0349999999999
"[-92.81, -1.65, 0.11]","[-0.14, -5.62, 1.03]",1190.009
"[-92.85, -1.65, 0.12]","[-0.13, -5.62, 1.03]",1199.17
"[-92.8, -1.62, 0.1]","[-0.14, -5.62, 1.03]",1209.005
"[-92.88, -1.63, 0.1]","[-0.13, -5.62, 1.03]",1220.0089999999998
"[-92.9, -1.66, 0.11]","[-0.13, -5.62, 1.04]",1230.002
"[-92.8, -1.67, 0.12]","[-0.13, -5.62, 1.03]",1240.003
"[-92.81, -1.66, 0.12]","[-0.13, -5.62, 1.03]",1250.008
